TrumpTrue,Y
1,1.6308443095162706
0,2.068925792934494
1,0.771442008581233
1,0.4634643274934726
0,-0.02563058784028305
1,0.4447176652206228
0,-1.071911759010689
1,-1.152219996025367
0,0.5841617366420977
0,-1.1867882694976202
1,1.8204766888432373
0,-0.7850306536443992
1,0.5475422802138425
1,-1.2389716006256533
1,-0.018724875932474166
1,0.4178126403174684
0,-0.4288842553649695
0,-0.6311460873484799
1,-0.2697168051712133
1,1.3054244424488255
0,1.0118089850285905
0,1.1061423763781273
0,1.0388220860273611
1,1.5197867921220434
0,0.8118449129759054
1,-2.281516355559531
1,0.6429825771966916
1,0.45087014822939553
1,-0.2213265884364384
1,-1.472612954543157
1,-0.6807165035126217
1,-0.33320491506753386
1,0.8749058701296897
1,0.7199914135268224
1,-1.1595308371011916
1,0.609591300812769
0,-1.9195818917737453
1,-0.42663516220316083
1,-0.016102190476040962
0,0.7470098396826175
0,-0.25784178244593486
0,0.56162186832919
0,0.29535298315718767
0,0.4875384689746032
1,0.6626589328178157
0,-0.2825197658635658
1,0.8811263326688489
1,1.5543477036613995
0,-0.15948326394005183
0,-2.2624169420927256
1,0.6577977366230582
1,0.02209308665970119
1,0.482015915387739
1,-0.796564191366739
0,-0.46267178398400854
1,0.05673717272164838
0,-0.174749340378522
0,-0.054580732236385154
0,-0.49283752789274193
0,-0.1305798218980758
1,0.6837718768474543
0,0.5376584323128425
0,-1.263990098227497
1,0.21363959247131195
0,-0.7290185603605197
0,0.37357655977659737
0,1.191946819272083
1,0.8211487896868627
1,-0.6583192721736838
0,0.09297336557733213
1,0.3838876172400239
1,0.45537261702322385
1,-0.8556522287395905
1,0.5292615901595079
1,0.3192548827644887
0,-0.9559896051312572
1,0.36138696883242855
1,-0.44607188633110284
0,-0.8977123198232796
0,-0.40010348594694123
0,-0.9505275089637282
0,-0.7182893829475626
0,1.480793076535305
1,-1.2956014523863622
0,0.7805028947461435
1,0.4670081817431341
0,1.5231395083820287
1,2.0013069173972844
1,-0.14503973662222458
0,0.316658953757979
0,0.0649490565353061
1,-1.1028264046286942
1,-0.4374681935357531
1,2.7683980554043894
0,0.423670518423466
0,-1.5562073503144334
1,0.6327048265928272
1,1.0540039594541533
0,0.7083899834157703
0,-1.459792953709625
0,0.2648070101432558
0,-1.631477663557547
0,-0.24528931802665827
1,-2.787052655787298
1,-1.8408897246116709
0,0.332406497894992
0,1.1012672652769868
1,-0.11581128827501216
1,0.6834001091525962
1,1.884163077812859
0,-1.0140507382391117
1,0.6322327851117977
0,1.2527416382258079
1,0.18170598181901534
1,0.4034272862940259
1,0.49527891470658686
1,-0.44009596254453376
1,1.26200796873041
1,-1.2775645199390544
1,-0.4033381955301366
0,0.13396693090656586
0,0.9409655979188428
1,-1.1063143660048007
1,0.9339452805747286
0,-0.12141952414319936
0,1.0111641887303198
1,2.16583173643093
0,0.9483485449344232
1,0.33485544976916126
0,0.3508205135494158
1,0.6438484540137762
0,0.6077838601150525
0,-0.846686487281377
0,0.2477554672409519
0,0.5588931241585989
1,-0.9486542688560583
1,-0.10781377883105416
0,-1.3890243685437076
0,-2.639568056012392
0,-0.19981036813449848
0,-0.32269746873526445
0,1.5262281973788268
0,-1.4280469615114237
1,0.5952412330461065
0,0.18807599327006075
1,1.0690372665322274
1,-0.4251960483894341
0,0.6053376895190268
1,-0.9880483294619753
1,0.4492765051230532
1,0.14275184925284237
0,-0.4924334708122
1,1.1421965092480986
0,0.13551064443636515
1,0.7029082211737702
0,1.5598035434943671
1,1.317651769368496
1,1.0753919522836703
1,-0.20387692234416097
0,0.34939731789389056
1,0.5543644419342864
1,0.8531768803688977
1,0.5790867357624171
0,-0.5503254337112035
1,-0.2392556715609835
1,-0.1950121106891925
0,-0.3750737266608033
1,0.769089634784946
0,-1.7787826080356668
0,-0.6121254456097568
1,-0.30771871525424715
1,1.2608336147570227
1,-0.9829428423141718
0,0.521074863936526
1,0.11864398682872167
1,-0.6586110560005461
0,2.0757133146114772
1,0.712729430663577
0,-0.4981331609762197
0,1.180842801240094
1,0.04129382651569771
1,-1.1844275785761318
0,-2.9603221104782085
0,0.6521314240980599
1,0.41432220825481053
1,-0.8794334614162675
1,-1.4857280803631063
0,-0.7457601568041047
0,-0.5160654807877422
1,0.46000256357845054
1,0.27785001948310356
1,-0.4109601983141785
1,-1.74358575763919
1,-1.232601205335006
1,1.5956159998104524
1,-0.4445505809568079
1,1.2405096678172187
1,0.9072743767515026
1,-1.655287675421182
1,0.7744594836365959
0,-1.0438336547468403
0,-0.9355813875071416
0,0.7957055992757679
1,-0.5381618058793796
0,-1.5459949080489477
1,-1.158970220256706
0,-0.403708655083434
1,0.6674692735887934
1,-1.4908280417830369
1,0.03451172405078706
0,1.6372941305201325
1,-1.325917017641397
1,-0.5295531336869833
1,-0.4831683013189289
1,-0.9566750104366198
1,0.8122589890703329
0,-0.11183763820204372
1,-0.08987017103181047
0,1.4746734742937964
1,0.27409482108704314
1,-0.07364381744980245
0,-0.06976102330652316
0,-0.783682616331381
1,1.2091421966770552
1,-0.45465236504291695
0,0.024700580550870356
0,-2.0501100286713916
0,0.6397611679999051
1,1.4207864481478194
1,1.2466307765109803
1,-1.0437934485460816
1,0.5984839863724138
0,0.05162858035696138
0,-0.6198403796162315
0,0.5245232533542624
1,0.6660869687660294
1,0.44814260875274553
1,0.4943823764475601
0,-0.09343623406618652
0,1.650653419845844
0,-0.8450041272457349
0,0.39583903044377955
1,-1.34209180919881
0,-0.10239555555522016
0,0.25437683900592656
0,0.1739469931937047
1,0.6833800139348066
0,-0.7966737748968444
0,-0.8137846423427059
0,-1.2698923002192812
0,-0.8328348686333187
1,-0.6869827733911681
0,-0.8516199034402809
1,-1.3758412624807381
1,0.32373677248641847
1,-0.27832390760904957
0,0.14926082526711326
1,-0.3971103735806544
0,2.155846557541223
1,-1.9780000985906578
1,-0.5966682908379235
0,-1.521015863805084
0,0.700604687637449
1,-0.6347579317900353
0,0.26665362087225813
0,-1.2418497404705129
0,0.029476900630659626
0,-0.15485797582709648
1,-0.5476939031180441
0,3.037878471552919
0,0.28150110259646177
0,-1.8788196900917287
1,2.1765911156212714
1,-0.1724808904023956
0,-1.134830521092933
1,-0.7180808745067481
0,0.9399265734820884
1,1.0750743752063896
0,0.47708509361970897
1,-0.7355512271688321
0,0.6893115338753901
1,0.2691588744649528
1,0.17631964731515365
0,0.08244853124798932
1,-0.25004399630703655
0,0.1509795957754981
0,-0.5256450021095134
0,0.6599566110429794
1,0.23646267614704436
1,1.9393347922947892
1,-1.1938131901832938
0,1.248530015723781
1,-0.9026168211971621
1,-0.5776587962830496
1,-0.1006602734753939
1,1.5616081010959866
0,-0.8754438751305442
0,1.0448156406763807
0,0.9932886990950321
0,1.220721083080104
0,-0.6160988576113999
1,0.8339976079018142
1,0.026735373747835595
0,0.48282404723520034
1,-0.4202977293134963
1,-1.9379048486563348
1,0.20108301939555215
0,0.7941824591117983
1,0.92531795256059
1,0.3696082492833304
1,-0.35485498753667877
1,-0.7475156417526588
1,0.8227944248417202
1,0.9088628869369345
0,-0.03888465933546536
1,0.25910004337763637
1,0.18758804997396106
0,-0.4934837872779286
1,0.8858635227934917
1,1.464994401181869
0,-1.666634429391948
1,0.5269635784820959
0,0.4163261505587232
0,-0.16189559732475267
0,-0.9783028452474178
0,1.7459405408300674
1,-0.17713836373724542
0,1.7432117045959954
0,0.8827284368781454
1,0.05907440772542088
1,-0.17144118426829946
1,0.1864297081539847
0,0.5302946399938813
1,0.18266094771323832
1,-0.4062516124318207
1,1.0997659932915054
1,1.6640582004905071
0,-0.02132687350205597
0,0.15774938923241028
1,0.7513756946500728
1,-0.33873204979154886
1,-2.0952380654491045
0,0.1545960535029565
0,1.0779192549243266
0,-1.2961342320594944
0,-2.160763416720832
0,0.5960409344494073
1,-1.0048988671529198
0,-1.4037046625681597
0,-1.1814373344020124
1,0.3299129392917001
0,1.3058775434382666
0,-1.3675466366328504
0,0.21055925009905277
1,0.2957876407046974
0,0.20982893290789154
1,0.6304287153225703
1,-0.024558445173787132
1,-1.4305252039333942
1,0.2366641544935165
0,1.0441058832182968
1,-0.26060177526400236
1,-0.8267598736180959
0,0.8069800937302603
1,-0.5347931384541571
1,-0.25596589533419034
1,0.8338284944320542
1,0.5744842316728124
1,2.371879046146901
1,-0.3935108646298141
0,1.1363769382004454
0,-0.8687960480332129
1,2.11869262818795
0,1.4568519919339915
0,0.7709876332793575
0,-1.3381489761543617
0,0.5431201658029478
0,-0.6883150211794117
1,0.737626044856922
0,0.17259248376904823
0,-0.16926623998040022
0,1.959287149590993
0,-0.8266891820620051
0,-0.5106883799649824
0,0.7417946318117464
0,-0.5738547531289939
1,-0.537203338943635
0,0.9406020304272746
0,0.9260633865276456
0,1.9601647774257809
1,0.6326922409590531
1,1.0940597517770074
1,0.051867184851589164
0,-0.21852001108812893
0,0.19411576877928782
1,-0.5314801690700084
0,1.1661993826631514
1,-0.7867812923078943
1,0.8066101187590494
0,2.081628366235521
0,-0.0646902670776662
0,1.2943577374799207
1,0.3868481087002728
0,0.10040212284661892
1,0.8561911434104752
0,0.688060022276023
0,0.5252364814141351
0,0.0436516765866355
0,-0.6681857048442192
1,1.6881172040179204
0,0.3082953160948407
1,0.8618838059642038
0,2.151836788322589
0,1.0211355273727192
0,-1.0217544704155286
0,-1.0877186873012088
1,2.035140040336023
0,-1.6489888606038658
0,-0.707637820819131
0,0.696759160032942
1,0.3184341297318193
1,-1.4501760404942292
0,0.1262187802628467
1,2.0281214755638266
1,-0.8674034482174825
0,-1.5498642163790635
1,-0.642633530810504
0,0.12736123229053153
0,-0.4020851658802509
1,1.0308080867593241
0,1.1748061825459064
0,1.3774557213927774
0,0.9606586918145303
0,-0.22998181959219818
1,-0.5335138691795923
0,0.06092399550309569
0,1.0413666675073534
0,-0.8628297774513611
1,0.32846248197885064
0,1.0382302141589077
0,1.1470637231347804
0,0.6382544591849654
1,-1.0757656354998693
0,-0.22854318694535758
1,-0.08197071511220286
0,-1.8804833758319999
1,-0.8873760277800038
0,1.4267808510168725
0,-0.4428442628603964
0,-1.4812875291688896
0,0.49047079409650507
1,1.1857087466385372
0,-1.7564409394534706
1,-0.17857026946004192
1,-0.8763871783082654
0,-0.8080924875043753
0,-0.9750457121438952
0,0.24224455487163488
1,-0.08987694355751003
0,1.3902107571469904
1,-1.0462864876030702
0,1.50728454357729
0,0.029388040095972453
1,0.10883985239564511
0,-0.8156112738473692
1,0.426454685259848
1,1.3852600832609563
0,-0.8844633051124811
0,1.1282212257530473
0,-0.6878540308081769
1,-0.45828098759418
1,0.26307009006911497
1,-0.0377491284185731
0,-0.10217779836382478
0,-0.014133506437333562
1,2.0271223299718955
0,0.15831409678541689
0,-1.0895451429424976
0,-1.2200617176338127
1,-0.29239965325315687
0,1.89685521587262
0,2.571272522315669
0,0.9511683035490273
0,-1.222935376039123
0,-0.925145435978676
1,-1.1869854627348209
1,-0.9120402210915998
0,-2.394462262097154
1,0.5669486372544671
0,-0.6180792717266799
0,1.8630869531670529
1,0.41219213933643
1,0.7265965659648516
0,-1.8049240476835569
1,-0.5013669368779937
0,-1.2169314006005303
1,-1.6429624450724354
1,0.5804977218907443
0,0.06414718033663805
0,-1.5477284305531511
1,1.310206654516409
0,0.6168556794907424
1,-0.6406610397322873
0,0.556422904742091
1,0.1604239231202477
0,-0.6120655722468324
0,-0.7284965237406283
0,0.7070554297802553
0,0.32346784364704356
0,-1.5020183739840243
1,0.7644035541091931
1,-1.2596150472143974
1,-0.537974665920527
1,0.8428274381113584
0,-0.15808733042885378
0,0.8948033315172907
1,1.9126323281747284
1,-0.7239388018089143
1,0.6154265214810264
0,0.8743587250921365
0,1.250426368531325
0,0.13445931928050817
0,-0.896068346104565
1,-1.5334613049272314
0,0.7379526927477236
1,1.020213809169737
1,0.9911905476104035
0,0.6622877476660229
1,-1.0406563794437624
1,0.9538485428959957
0,-1.9101836217885972
0,0.7784478356071574
1,-1.057939197437278
0,-1.122270457744035
1,-1.4186378636901926
0,-1.8597151484812302
0,0.9138221929390911
1,-1.3538397697092517
1,0.3187635029981339
1,1.5111038738118099
0,-1.1366267768237144
0,0.6424599063856559
0,-1.127881745015926
1,-0.5535659830281892
0,-0.9695221873704588
0,-0.7339599479364305
1,0.629162047067303
0,0.10347181433334544
1,-1.3872594993012082
0,-1.2973972953741948
0,1.3579159009305193
1,-1.5945728834046464
0,1.4800853097265647
0,-0.7892505888578611
0,0.050384942731670476
0,0.22177709553156363
0,-0.48139519896791644
0,0.5655385479209651
1,-0.242366818649258
1,-0.876481546768068
1,-0.7945401075077837
1,-0.3262202600927829
0,1.591401480095662
0,0.017485880804547414
0,-0.6123732012230224
1,-1.2277568296518435
1,-0.04142655519480032
1,-0.5410842013258759
0,-2.203914168406371
0,0.5160873272624542
1,0.7763136241104766
0,0.5331405708573217
0,1.8324421436585971
1,0.41181852813124226
1,-0.3037870678609073
1,0.5573225132576444
0,0.8346677570815705
0,-0.08478494370409577
0,0.27374454256486686
0,-0.10692587693820615
0,1.384150011334012
0,1.2857877431689673
1,-0.22026288332274663
1,-0.7746828482712819
1,-0.08740857048707915
0,-1.6468458816708758
1,0.7816859393773902
1,0.8978172774105079
1,-1.0175443079150586
1,0.8580682152626083
1,-0.2128967790651669
1,1.8944923698998886
1,2.3645252999101922
0,-0.21389905774482912
1,-1.5119635698139944
1,1.2867248384586003
0,1.7826323596316662
1,0.7890875996644147
0,0.04124255299774514
1,1.1309628709696216
1,-1.1302346155102159
0,1.10499196924326
0,-0.7048815190180111
1,-0.18802394936697447
0,1.3015424462530103
1,1.2692175266088146
0,-0.1460751584871866
1,-0.6382134299523878
0,0.14025475773966822
1,-0.8865007684607091
1,1.2127271471665524
1,-0.6697142061666809
0,-1.0096104776024244
1,0.8767205440063932
0,0.3580573096457955
0,-0.6038872751636332
0,-0.5382927534892342
0,-0.21604026521687442
0,-0.9035547545875995
1,0.1760351306494985
0,-0.2013709281407635
0,-1.6402164639869536
1,-0.4162211745837313
0,1.4277007016907146
0,-0.9291721283668737
1,-0.5914879216970453
1,-0.4010741521035119
1,-0.10771798323020222
0,-1.381102818652112
0,-0.7849476904517785
0,-0.19197204902306025
0,0.6200974075983363
0,0.5043051230094371
0,0.24424764142831923
0,0.2492740254192063
0,-0.9709573250942085
0,-1.918482097505127
0,-1.4137830392210058
1,0.3541815663527943
0,0.4740743527320202
1,-0.9789469854985379
1,1.6728352638987058
0,1.6388894385218575
1,-0.8640039343737169
0,0.0921998180827735
1,1.0758234658230676
0,1.4912699338577846
1,0.2269787812296207
1,-0.483486748032852
0,0.584294792763969
1,0.5106105412209134
1,1.7234316272759826
1,0.769609351124247
1,0.49932439637971937
1,-0.036262782897805754
0,0.537685818579052
1,-2.158262749821243
0,0.2657557673059738
1,0.6458421557353594
1,-1.6021448822428073
0,-1.051898003828802
1,-1.882445067252927
0,0.534989211616365
0,0.8203420752536621
1,-1.4210396388442774
1,-0.3039721850644434
0,-1.0006832841562354
0,0.5512465941256914
1,-0.9680974218663632
1,-0.8916225384581163
1,0.41643500965413127
0,2.3260979518263705
1,-0.8148491453533555
0,-0.6776194780380167
0,-0.3011424654038993
0,0.5857035600351898
1,0.18741236367050843
1,-0.644915462030691
1,-0.457809536855469
1,-0.5526742256077827
1,-1.0995483890515523
0,0.9984758741149139
1,-0.370366232788455
1,0.5148056015002305
